Region,Division_IPC,Fecha,Valor_IPC
Noroeste,Equipamiento y mantenimiento del hogar,2018-05-01,21.3
Noroeste,Salud,2018-05-01,24.7
Noroeste,Transporte,2018-05-01,32.2
Noroeste,Comunicación,2018-05-01,40.5
Noroeste,Recreación y cultura,2018-05-01,29.0
Noroeste,Educación,2018-05-01,29.5
Noroeste,Restaurantes y hoteles,2018-05-01,21.4
Noroeste,Bienes y servicios varios,2018-05-01,18.5
Noreste,Nivel general,2018-05-01,24.3
Noreste,Alimentos y bebidas no alcohólicas,2018-05-01,22.6
Noreste,Bebidas alcohólicas y tabaco,2018-05-01,23.2
Noreste,Prendas de vestir y calzado,2018-05-01,10.7
Noreste,"Vivienda, agua, electricidad, gas y otros combustibles",2018-05-01,49.7
Noreste,Equipamiento y mantenimiento del hogar,2018-05-01,17.3
Noreste,Salud,2018-05-01,23.6
Noreste,Transporte,2018-05-01,33.8
Noreste,Comunicación,2018-05-01,31.7
Noreste,Recreación y cultura,2018-05-01,23.0
Noreste,Educación,2018-05-01,32.1
Noreste,Restaurantes y hoteles,2018-05-01,16.2
Noreste,Bienes y servicios varios,2018-05-01,18.6
Cuyo,Nivel general,2018-05-01,26.2
Cuyo,Alimentos y bebidas no alcohólicas,2018-05-01,21.6
Cuyo,Bebidas alcohólicas y tabaco,2018-05-01,19.1
Cuyo,Prendas de vestir y calzado,2018-05-01,13.3
Cuyo,"Vivienda, agua, electricidad, gas y otros combustibles",2018-05-01,52.5
Cuyo,Equipamiento y mantenimiento del hogar,2018-05-01,22.4
Cuyo,Salud,2018-05-01,27.5
Cuyo,Transporte,2018-05-01,33.5
Cuyo,Comunicación,2018-05-01,29.8
Cuyo,Recreación y cultura,2018-05-01,21.5
Cuyo,Educación,2018-05-01,25.8
Cuyo,Restaurantes y hoteles,2018-05-01,28.1
Cuyo,Bienes y servicios varios,2018-05-01,18.7
Patagonia,Nivel general,2018-05-01,26.3
Patagonia,Alimentos y bebidas no alcohólicas,2018-05-01,20.5
Patagonia,Bebidas alcohólicas y tabaco,2018-05-01,19.0
Patagonia,Prendas de vestir y calzado,2018-05-01,17.3
Patagonia,"Vivienda, agua, electricidad, gas y otros combustibles",2018-05-01,47.4
Patagonia,Equipamiento y mantenimiento del hogar,2018-05-01,23.4
Patagonia,Salud,2018-05-01,26.9
Patagonia,Transporte,2018-05-01,33.4
Patagonia,Comunicación,2018-05-01,28.0
Patagonia,Recreación y cultura,2018-05-01,23.8
Patagonia,Educación,2018-05-01,28.1
Patagonia,Restaurantes y hoteles,2018-05-01,28.1
Patagonia,Bienes y servicios varios,2018-05-01,20.5
Nacional,Nivel general,2018-06-01,29.5
Nacional,Alimentos y bebidas no alcohólicas,2018-06-01,27.5
Nacional,Bebidas alcohólicas y tabaco,2018-06-01,19.7
Nacional,Prendas de vestir y calzado,2018-06-01,18.3
Nacional,"Vivienda, agua, electricidad, gas y otros combustibles",2018-06-01,48.5
Nacional,Equipamiento y mantenimiento del hogar,2018-06-01,26.4
Nacional,Salud,2018-06-01,30.2
Nacional,Transporte,2018-06-01,36.8
Nacional,Comunicación,2018-06-01,34.5
Nacional,Recreación y cultura,2018-06-01,25.6
Nacional,Educación,2018-06-01,29.6
Nacional,Restaurantes y hoteles,2018-06-01,26.6
Nacional,Bienes y servicios varios,2018-06-01,23.3
GBA,Nivel general,2018-06-01,29.5
GBA,Alimentos y bebidas no alcohólicas,2018-06-01,27.6
GBA,Bebidas alcohólicas y tabaco,2018-06-01,19.9
GBA,Prendas de vestir y calzado,2018-06-01,19.2
GBA,"Vivienda, agua, electricidad, gas y otros combustibles",2018-06-01,46.0
GBA,Equipamiento y mantenimiento del hogar,2018-06-01,26.7
GBA,Salud,2018-06-01,31.5
GBA,Transporte,2018-06-01,36.4
GBA,Comunicación,2018-06-01,30.6
GBA,Recreación y cultura,2018-06-01,23.1
GBA,Educación,2018-06-01,29.6
GBA,Restaurantes y hoteles,2018-06-01,26.3
GBA,Bienes y servicios varios,2018-06-01,23.4
Pampeana,Nivel general,2018-06-01,30.0
Pampeana,Alimentos y bebidas no alcohólicas,2018-06-01,27.6
Pampeana,Bebidas alcohólicas y tabaco,2018-06-01,19.6
Pampeana,Prendas de vestir y calzado,2018-06-01,19.2
Pampeana,"Vivienda, agua, electricidad, gas y otros combustibles",2018-06-01,50.9
Pampeana,Equipamiento y mantenimiento del hogar,2018-06-01,27.0
Pampeana,Salud,2018-06-01,29.7
Pampeana,Transporte,2018-06-01,36.9
Pampeana,Comunicación,2018-06-01,40.0
Pampeana,Recreación y cultura,2018-06-01,28.7
Pampeana,Educación,2018-06-01,30.0
Pampeana,Restaurantes y hoteles,2018-06-01,27.5
Pampeana,Bienes y servicios varios,2018-06-01,24.1
Noroeste,Nivel general,2018-06-01,28.6
Noroeste,Alimentos y bebidas no alcohólicas,2018-06-01,27.8
Noroeste,Bebidas alcohólicas y tabaco,2018-06-01,18.7
Noroeste,Prendas de vestir y calzado,2018-06-01,16.1
Noroeste,"Vivienda, agua, electricidad, gas y otros combustibles",2018-06-01,51.5
Noroeste,Equipamiento y mantenimiento del hogar,2018-06-01,24.8
Noroeste,Salud,2018-06-01,26.5
Noroeste,Transporte,2018-06-01,37.2
Noroeste,Comunicación,2018-06-01,40.2
Noroeste,Recreación y cultura,2018-06-01,29.4
Noroeste,Educación,2018-06-01,29.8
Noroeste,Restaurantes y hoteles,2018-06-01,24.1
Noroeste,Bienes y servicios varios,2018-06-01,22.1
Noreste,Nivel general,2018-06-01,26.4
Noreste,Alimentos y bebidas no alcohólicas,2018-06-01,25.8
Noreste,Bebidas alcohólicas y tabaco,2018-06-01,21.4
Noreste,Prendas de vestir y calzado,2018-06-01,11.9
Noreste,"Vivienda, agua, electricidad, gas y otros combustibles",2018-06-01,48.7
Noreste,Equipamiento y mantenimiento del hogar,2018-06-01,20.7
Noreste,Salud,2018-06-01,28.2
Noreste,Transporte,2018-06-01,37.6
Noreste,Comunicación,2018-06-01,32.3
Noreste,Recreación y cultura,2018-06-01,22.1
Noreste,Educación,2018-06-01,32.4
Noreste,Restaurantes y hoteles,2018-06-01,18.7
Noreste,Bienes y servicios varios,2018-06-01,19.7
Cuyo,Nivel general,2018-06-01,29.5
Cuyo,Alimentos y bebidas no alcohólicas,2018-06-01,28.2
Cuyo,Bebidas alcohólicas y tabaco,2018-06-01,19.9
Cuyo,Prendas de vestir y calzado,2018-06-01,14.1
Cuyo,"Vivienda, agua, electricidad, gas y otros combustibles",2018-06-01,53.6
Cuyo,Equipamiento y mantenimiento del hogar,2018-06-01,26.2
Cuyo,Salud,2018-06-01,29.7
Cuyo,Transporte,2018-06-01,35.8
Cuyo,Comunicación,2018-06-01,30.8
Cuyo,Recreación y cultura,2018-06-01,24.1
Cuyo,Educación,2018-06-01,26.6
Cuyo,Restaurantes y hoteles,2018-06-01,30.7
Cuyo,Bienes y servicios varios,2018-06-01,22.1
Patagonia,Nivel general,2018-06-01,29.1
Patagonia,Alimentos y bebidas no alcohólicas,2018-06-01,25.5
Patagonia,Bebidas alcohólicas y tabaco,2018-06-01,18.5
Patagonia,Prendas de vestir y calzado,2018-06-01,17.5
Patagonia,"Vivienda, agua, electricidad, gas y otros combustibles",2018-06-01,46.3
Patagonia,Equipamiento y mantenimiento del hogar,2018-06-01,26.6
Patagonia,Salud,2018-06-01,29.7
Patagonia,Transporte,2018-06-01,39.9
Patagonia,Comunicación,2018-06-01,28.3
Patagonia,Recreación y cultura,2018-06-01,26.1
Patagonia,Educación,2018-06-01,27.9
Patagonia,Restaurantes y hoteles,2018-06-01,29.5
Patagonia,Bienes y servicios varios,2018-06-01,23.0
Nacional,Nivel general,2018-07-01,31.2
Nacional,Alimentos y bebidas no alcohólicas,2018-07-01,31.0
Nacional,Bebidas alcohólicas y tabaco,2018-07-01,19.3
Nacional,Prendas de vestir y calzado,2018-07-01,19.6
Nacional,"Vivienda, agua, electricidad, gas y otros combustibles",2018-07-01,47.0
Nacional,Equipamiento y mantenimiento del hogar,2018-07-01,28.6
Nacional,Salud,2018-07-01,29.6
Nacional,Transporte,2018-07-01,40.9
Nacional,Comunicación,2018-07-01,34.0
Nacional,Recreación y cultura,2018-07-01,27.4
Nacional,Educación,2018-07-01,30.8
Nacional,Restaurantes y hoteles,2018-07-01,26.9
Nacional,Bienes y servicios varios,2018-07-01,26.5
GBA,Nivel general,2018-07-01,30.9
GBA,Alimentos y bebidas no alcohólicas,2018-07-01,31.0
GBA,Bebidas alcohólicas y tabaco,2018-07-01,19.0
GBA,Prendas de vestir y calzado,2018-07-01,20.7
GBA,"Vivienda, agua, electricidad, gas y otros combustibles",2018-07-01,42.5
GBA,Equipamiento y mantenimiento del hogar,2018-07-01,29.0
GBA,Salud,2018-07-01,30.2
GBA,Transporte,2018-07-01,40.3
GBA,Comunicación,2018-07-01,30.5
GBA,Recreación y cultura,2018-07-01,25.1
GBA,Educación,2018-07-01,31.6
GBA,Restaurantes y hoteles,2018-07-01,26.9
GBA,Bienes y servicios varios,2018-07-01,26.8
Pampeana,Nivel general,2018-07-01,31.7
Pampeana,Alimentos y bebidas no alcohólicas,2018-07-01,31.1
Pampeana,Bebidas alcohólicas y tabaco,2018-07-01,19.1
Pampeana,Prendas de vestir y calzado,2018-07-01,20.0
Pampeana,"Vivienda, agua, electricidad, gas y otros combustibles",2018-07-01,51.8
Pampeana,Equipamiento y mantenimiento del hogar,2018-07-01,29.0
Pampeana,Salud,2018-07-01,29.1
Pampeana,Transporte,2018-07-01,40.9
Pampeana,Comunicación,2018-07-01,38.6
Pampeana,Recreación y cultura,2018-07-01,29.9
Pampeana,Educación,2018-07-01,30.8
Pampeana,Restaurantes y hoteles,2018-07-01,26.6
Pampeana,Bienes y servicios varios,2018-07-01,27.0
Noroeste,Nivel general,2018-07-01,31.2
Noroeste,Alimentos y bebidas no alcohólicas,2018-07-01,31.9
Noroeste,Bebidas alcohólicas y tabaco,2018-07-01,19.7
Noroeste,Prendas de vestir y calzado,2018-07-01,18.3
Noroeste,"Vivienda, agua, electricidad, gas y otros combustibles",2018-07-01,50.5
Noroeste,Equipamiento y mantenimiento del hogar,2018-07-01,26.8
Noroeste,Salud,2018-07-01,27.1
Noroeste,Transporte,2018-07-01,40.2
Noroeste,Comunicación,2018-07-01,41.7
Noroeste,Recreación y cultura,2018-07-01,30.9
Noroeste,Educación,2018-07-01,30.4
Noroeste,Restaurantes y hoteles,2018-07-01,27.3
Noroeste,Bienes y servicios varios,2018-07-01,25.5
Noreste,Nivel general,2018-07-01,29.1
Noreste,Alimentos y bebidas no alcohólicas,2018-07-01,29.6
Noreste,Bebidas alcohólicas y tabaco,2018-07-01,21.5
Noreste,Prendas de vestir y calzado,2018-07-01,13.8
Noreste,"Vivienda, agua, electricidad, gas y otros combustibles",2018-07-01,48.7
Noreste,Equipamiento y mantenimiento del hogar,2018-07-01,22.3
Noreste,Salud,2018-07-01,29.7
Noreste,Transporte,2018-07-01,42.8
Noreste,Comunicación,2018-07-01,32.7
Noreste,Recreación y cultura,2018-07-01,23.6
Noreste,Educación,2018-07-01,32.1
Noreste,Restaurantes y hoteles,2018-07-01,21.4
Noreste,Bienes y servicios varios,2018-07-01,23.5
Cuyo,Nivel general,2018-07-01,32.4
Cuyo,Alimentos y bebidas no alcohólicas,2018-07-01,32.1
Cuyo,Bebidas alcohólicas y tabaco,2018-07-01,20.4
Cuyo,Prendas de vestir y calzado,2018-07-01,17.2
Cuyo,"Vivienda, agua, electricidad, gas y otros combustibles",2018-07-01,54.3
Cuyo,Equipamiento y mantenimiento del hogar,2018-07-01,28.7
Cuyo,Salud,2018-07-01,29.5
Cuyo,Transporte,2018-07-01,42.2
Cuyo,Comunicación,2018-07-01,29.5
Cuyo,Recreación y cultura,2018-07-01,27.7
Cuyo,Educación,2018-07-01,26.7
Cuyo,Restaurantes y hoteles,2018-07-01,32.9
Cuyo,Bienes y servicios varios,2018-07-01,24.2
Patagonia,Nivel general,2018-07-01,31.2
Patagonia,Alimentos y bebidas no alcohólicas,2018-07-01,29.6
Patagonia,Bebidas alcohólicas y tabaco,2018-07-01,18.8
Patagonia,Prendas de vestir y calzado,2018-07-01,17.2
Patagonia,"Vivienda, agua, electricidad, gas y otros combustibles",2018-07-01,45.7
Patagonia,Equipamiento y mantenimiento del hogar,2018-07-01,30.1
Patagonia,Salud,2018-07-01,29.4
Patagonia,Transporte,2018-07-01,44.4
Patagonia,Comunicación,2018-07-01,28.6
Patagonia,Recreación y cultura,2018-07-01,29.0
Patagonia,Educación,2018-07-01,28.7
Patagonia,Restaurantes y hoteles,2018-07-01,28.4
Patagonia,Bienes y servicios varios,2018-07-01,25.7
Nacional,Nivel general,2018-08-01,34.4
Nacional,Alimentos y bebidas no alcohólicas,2018-08-01,33.5
Nacional,Bebidas alcohólicas y tabaco,2018-08-01,19.3
Nacional,Prendas de vestir y calzado,2018-08-01,20.8
Nacional,"Vivienda, agua, electricidad, gas y otros combustibles",2018-08-01,52.8
Nacional,Equipamiento y mantenimiento del hogar,2018-08-01,31.3
Nacional,Salud,2018-08-01,31.5
Nacional,Transporte,2018-08-01,45.0
Nacional,Comunicación,2018-08-01,48.4
Nacional,Recreación y cultura,2018-08-01,30.7
Nacional,Educación,2018-08-01,30.8
Nacional,Restaurantes y hoteles,2018-08-01,29.1
Nacional,Bienes y servicios varios,2018-08-01,30.6
GBA,Nivel general,2018-08-01,34.2
GBA,Alimentos y bebidas no alcohólicas,2018-08-01,32.7
GBA,Bebidas alcohólicas y tabaco,2018-08-01,18.8
GBA,Prendas de vestir y calzado,2018-08-01,22.7
GBA,"Vivienda, agua, electricidad, gas y otros combustibles",2018-08-01,50.9
GBA,Equipamiento y mantenimiento del hogar,2018-08-01,31.7
GBA,Salud,2018-08-01,33.0
GBA,Transporte,2018-08-01,43.3
GBA,Comunicación,2018-08-01,47.7
GBA,Recreación y cultura,2018-08-01,26.8
GBA,Educación,2018-08-01,32.3
GBA,Restaurantes y hoteles,2018-08-01,28.9
GBA,Bienes y servicios varios,2018-08-01,31.9
Pampeana,Nivel general,2018-08-01,34.9
Pampeana,Alimentos y bebidas no alcohólicas,2018-08-01,33.8
Pampeana,Bebidas alcohólicas y tabaco,2018-08-01,19.8
Pampeana,Prendas de vestir y calzado,2018-08-01,20.5
Pampeana,"Vivienda, agua, electricidad, gas y otros combustibles",2018-08-01,54.0
Pampeana,Equipamiento y mantenimiento del hogar,2018-08-01,31.3
Pampeana,Salud,2018-08-01,30.6
Pampeana,Transporte,2018-08-01,46.0
Pampeana,Comunicación,2018-08-01,52.3
Pampeana,Recreación y cultura,2018-08-01,37.2
Pampeana,Educación,2018-08-01,29.5
Pampeana,Restaurantes y hoteles,2018-08-01,29.1
Pampeana,Bienes y servicios varios,2018-08-01,31.1
Noroeste,Nivel general,2018-08-01,34.7
Noroeste,Alimentos y bebidas no alcohólicas,2018-08-01,37.1
Noroeste,Bebidas alcohólicas y tabaco,2018-08-01,19.1
Noroeste,Prendas de vestir y calzado,2018-08-01,18.4
Noroeste,"Vivienda, agua, electricidad, gas y otros combustibles",2018-08-01,58.8
Noroeste,Equipamiento y mantenimiento del hogar,2018-08-01,29.9
Noroeste,Salud,2018-08-01,28.2
Noroeste,Transporte,2018-08-01,44.9
Noroeste,Comunicación,2018-08-01,50.5
Noroeste,Recreación y cultura,2018-08-01,31.0
Noroeste,Educación,2018-08-01,30.8
Noroeste,Restaurantes y hoteles,2018-08-01,28.5
Noroeste,Bienes y servicios varios,2018-08-01,27.3
Noreste,Nivel general,2018-08-01,32.7
Noreste,Alimentos y bebidas no alcohólicas,2018-08-01,33.8
Noreste,Bebidas alcohólicas y tabaco,2018-08-01,21.5
Noreste,Prendas de vestir y calzado,2018-08-01,16.1
Noreste,"Vivienda, agua, electricidad, gas y otros combustibles",2018-08-01,54.0
Noreste,Equipamiento y mantenimiento del hogar,2018-08-01,25.8
Noreste,Salud,2018-08-01,30.3
Noreste,Transporte,2018-08-01,48.5
Noreste,Comunicación,2018-08-01,43.2
Noreste,Recreación y cultura,2018-08-01,22.6
Noreste,Educación,2018-08-01,32.3
Noreste,Restaurantes y hoteles,2018-08-01,26.2
Noreste,Bienes y servicios varios,2018-08-01,25.7
Cuyo,Nivel general,2018-08-01,35.1
Cuyo,Alimentos y bebidas no alcohólicas,2018-08-01,34.8
Cuyo,Bebidas alcohólicas y tabaco,2018-08-01,19.5
Cuyo,Prendas de vestir y calzado,2018-08-01,17.4
Cuyo,"Vivienda, agua, electricidad, gas y otros combustibles",2018-08-01,60.2
Cuyo,Equipamiento y mantenimiento del hogar,2018-08-01,31.4
Cuyo,Salud,2018-08-01,30.8
Cuyo,Transporte,2018-08-01,46.6
Cuyo,Comunicación,2018-08-01,39.3
Cuyo,Recreación y cultura,2018-08-01,29.5
Cuyo,Educación,2018-08-01,26.9
Cuyo,Restaurantes y hoteles,2018-08-01,33.2
Cuyo,Bienes y servicios varios,2018-08-01,26.5
Patagonia,Nivel general,2018-08-01,33.7
Patagonia,Alimentos y bebidas no alcohólicas,2018-08-01,33.1
Patagonia,Bebidas alcohólicas y tabaco,2018-08-01,19.2
Patagonia,Prendas de vestir y calzado,2018-08-01,17.1
Patagonia,"Vivienda, agua, electricidad, gas y otros combustibles",2018-08-01,45.5
Patagonia,Equipamiento y mantenimiento del hogar,2018-08-01,34.8
Patagonia,Salud,2018-08-01,30.9
Patagonia,Transporte,2018-08-01,49.5
Patagonia,Comunicación,2018-08-01,38.1
Patagonia,Recreación y cultura,2018-08-01,29.5
Patagonia,Educación,2018-08-01,28.2
Patagonia,Restaurantes y hoteles,2018-08-01,30.3
Patagonia,Bienes y servicios varios,2018-08-01,29.1
Nacional,Nivel general,2018-09-01,40.5
Nacional,Alimentos y bebidas no alcohólicas,2018-09-01,40.4
Nacional,Bebidas alcohólicas y tabaco,2018-09-01,23.7
Nacional,Prendas de vestir y calzado,2018-09-01,27.7
Nacional,"Vivienda, agua, electricidad, gas y otros combustibles",2018-09-01,53.3
Nacional,Equipamiento y mantenimiento del hogar,2018-09-01,42.6
Nacional,Salud,2018-09-01,34.2
Nacional,Transporte,2018-09-01,58.8
Nacional,Comunicación,2018-09-01,50.0
Nacional,Recreación y cultura,2018-09-01,35.9
Nacional,Educación,2018-09-01,28.1
Nacional,Restaurantes y hoteles,2018-09-01,34.6
Nacional,Bienes y servicios varios,2018-09-01,38.6
GBA,Nivel general,2018-09-01,40.3
GBA,Alimentos y bebidas no alcohólicas,2018-09-01,39.6
GBA,Bebidas alcohólicas y tabaco,2018-09-01,23.1
GBA,Prendas de vestir y calzado,2018-09-01,31.1
GBA,"Vivienda, agua, electricidad, gas y otros combustibles",2018-09-01,50.7
GBA,Equipamiento y mantenimiento del hogar,2018-09-01,43.6
GBA,Salud,2018-09-01,35.4
GBA,Transporte,2018-09-01,57.1
GBA,Comunicación,2018-09-01,48.3
GBA,Recreación y cultura,2018-09-01,32.6
GBA,Educación,2018-09-01,28.6
GBA,Restaurantes y hoteles,2018-09-01,35.3
GBA,Bienes y servicios varios,2018-09-01,39.1
Pampeana,Nivel general,2018-09-01,40.7
Pampeana,Alimentos y bebidas no alcohólicas,2018-09-01,40.6
Pampeana,Bebidas alcohólicas y tabaco,2018-09-01,24.3
Pampeana,Prendas de vestir y calzado,2018-09-01,25.9
Pampeana,"Vivienda, agua, electricidad, gas y otros combustibles",2018-09-01,52.8
Pampeana,Equipamiento y mantenimiento del hogar,2018-09-01,42.4
Pampeana,Salud,2018-09-01,33.4
Pampeana,Transporte,2018-09-01,60.5
Pampeana,Comunicación,2018-09-01,54.9
Pampeana,Recreación y cultura,2018-09-01,41.1
Pampeana,Educación,2018-09-01,27.1
Pampeana,Restaurantes y hoteles,2018-09-01,32.8
Pampeana,Bienes y servicios varios,2018-09-01,39.7
Noroeste,Nivel general,2018-09-01,40.2
Noroeste,Alimentos y bebidas no alcohólicas,2018-09-01,41.8
Noroeste,Bebidas alcohólicas y tabaco,2018-09-01,23.5
Noroeste,Prendas de vestir y calzado,2018-09-01,23.8
Noroeste,"Vivienda, agua, electricidad, gas y otros combustibles",2018-09-01,61.4
Noroeste,Equipamiento y mantenimiento del hogar,2018-09-01,40.7
Noroeste,Salud,2018-09-01,31.4
Noroeste,Transporte,2018-09-01,55.1
Noroeste,Comunicación,2018-09-01,53.3
Noroeste,Recreación y cultura,2018-09-01,37.9
Noroeste,Educación,2018-09-01,30.3
Noroeste,Restaurantes y hoteles,2018-09-01,35.5
Noroeste,Bienes y servicios varios,2018-09-01,36.2
Noreste,Nivel general,2018-09-01,40.6
Noreste,Alimentos y bebidas no alcohólicas,2018-09-01,41.0
Noreste,Bebidas alcohólicas y tabaco,2018-09-01,26.0
Noreste,Prendas de vestir y calzado,2018-09-01,24.0
Noreste,"Vivienda, agua, electricidad, gas y otros combustibles",2018-09-01,62.2
Noreste,Equipamiento y mantenimiento del hogar,2018-09-01,36.6
Noreste,Salud,2018-09-01,36.3
Noreste,Transporte,2018-09-01,63.1
Noreste,Comunicación,2018-09-01,45.5
Noreste,Recreación y cultura,2018-09-01,29.3
Noreste,Educación,2018-09-01,30.3
Noreste,Restaurantes y hoteles,2018-09-01,34.1
Noreste,Bienes y servicios varios,2018-09-01,33.6
Cuyo,Nivel general,2018-09-01,41.8
Cuyo,Alimentos y bebidas no alcohólicas,2018-09-01,43.2
Cuyo,Bebidas alcohólicas y tabaco,2018-09-01,24.1
Cuyo,Prendas de vestir y calzado,2018-09-01,23.8
Cuyo,"Vivienda, agua, electricidad, gas y otros combustibles",2018-09-01,62.2
Cuyo,Equipamiento y mantenimiento del hogar,2018-09-01,41.9
Cuyo,Salud,2018-09-01,32.6
Cuyo,Transporte,2018-09-01,58.2
Cuyo,Comunicación,2018-09-01,41.5
Cuyo,Recreación y cultura,2018-09-01,35.3
Cuyo,Educación,2018-09-01,26.5
Cuyo,Restaurantes y hoteles,2018-09-01,39.6
Cuyo,Bienes y servicios varios,2018-09-01,37.3
Patagonia,Nivel general,2018-09-01,40.7
Patagonia,Alimentos y bebidas no alcohólicas,2018-09-01,39.9
Patagonia,Bebidas alcohólicas y tabaco,2018-09-01,23.8
Patagonia,Prendas de vestir y calzado,2018-09-01,22.3
Patagonia,"Vivienda, agua, electricidad, gas y otros combustibles",2018-09-01,52.1
Patagonia,Equipamiento y mantenimiento del hogar,2018-09-01,45.1
Patagonia,Salud,2018-09-01,32.5
Patagonia,Transporte,2018-09-01,65.0
Patagonia,Comunicación,2018-09-01,37.7
Patagonia,Recreación y cultura,2018-09-01,34.8
Patagonia,Educación,2018-09-01,26.9
Patagonia,Restaurantes y hoteles,2018-09-01,34.6
Patagonia,Bienes y servicios varios,2018-09-01,35.8
Nacional,Nivel general,2018-10-01,45.9
Nacional,Alimentos y bebidas no alcohólicas,2018-10-01,46.4
Nacional,Bebidas alcohólicas y tabaco,2018-10-01,22.9
Nacional,Prendas de vestir y calzado,2018-10-01,31.4
Nacional,"Vivienda, agua, electricidad, gas y otros combustibles",2018-10-01,65.2
Nacional,Equipamiento y mantenimiento del hogar,2018-10-01,47.7
Nacional,Salud,2018-10-01,40.1
Nacional,Transporte,2018-10-01,68.7
Nacional,Comunicación,2018-10-01,43.4
Nacional,Recreación y cultura,2018-10-01,37.9
Nacional,Educación,2018-10-01,29.7
Nacional,Restaurantes y hoteles,2018-10-01,36.9
Nacional,Bienes y servicios varios,2018-10-01,45.2
GBA,Nivel general,2018-10-01,45.5
GBA,Alimentos y bebidas no alcohólicas,2018-10-01,45.8
GBA,Bebidas alcohólicas y tabaco,2018-10-01,22.2
GBA,Prendas de vestir y calzado,2018-10-01,35.3
GBA,"Vivienda, agua, electricidad, gas y otros combustibles",2018-10-01,60.5
GBA,Equipamiento y mantenimiento del hogar,2018-10-01,48.0
GBA,Salud,2018-10-01,42.2
GBA,Transporte,2018-10-01,67.0
GBA,Comunicación,2018-10-01,41.9
GBA,Recreación y cultura,2018-10-01,34.8
GBA,Educación,2018-10-01,31.3
GBA,Restaurantes y hoteles,2018-10-01,36.5
GBA,Bienes y servicios varios,2018-10-01,45.3
