Region,Division_IPC,Fecha,Valor_IPC
Noreste,Bienes y servicios varios,2017-04-01,107.7262
Cuyo,Nivel general,2017-04-01,109.4506
Cuyo,Alimentos y bebidas no alcohólicas,2017-04-01,108.662
Cuyo,Bebidas alcohólicas y tabaco,2017-04-01,110.4164
Cuyo,Prendas de vestir y calzado,2017-04-01,103.6297
Cuyo,"Vivienda, agua, electricidad, gas y otros combustibles",2017-04-01,122.532
Cuyo,Equipamiento y mantenimiento del hogar,2017-04-01,103.4704
Cuyo,Salud,2017-04-01,109.9679
Cuyo,Transporte,2017-04-01,108.5852
Cuyo,Comunicación,2017-04-01,117.3494
Cuyo,Recreación y cultura,2017-04-01,108.008
Cuyo,Educación,2017-04-01,123.0399
Cuyo,Restaurantes y hoteles,2017-04-01,106.7437
Cuyo,Bienes y servicios varios,2017-04-01,106.9862
Patagonia,Nivel general,2017-04-01,108.6517
Patagonia,Alimentos y bebidas no alcohólicas,2017-04-01,105.4772
Patagonia,Bebidas alcohólicas y tabaco,2017-04-01,109.665
Patagonia,Prendas de vestir y calzado,2017-04-01,105.76
Patagonia,"Vivienda, agua, electricidad, gas y otros combustibles",2017-04-01,119.3459
Patagonia,Equipamiento y mantenimiento del hogar,2017-04-01,103.6556
Patagonia,Salud,2017-04-01,110.6841
Patagonia,Transporte,2017-04-01,107.5492
Patagonia,Comunicación,2017-04-01,115.2587
Patagonia,Recreación y cultura,2017-04-01,108.9559
Patagonia,Educación,2017-04-01,123.6835
Patagonia,Restaurantes y hoteles,2017-04-01,107.6891
Patagonia,Bienes y servicios varios,2017-04-01,108.838
Nacional,Nivel general,2017-05-01,110.5301
Nacional,Alimentos y bebidas no alcohólicas,2017-05-01,109.7631
Nacional,Bebidas alcohólicas y tabaco,2017-05-01,111.7182
Nacional,Prendas de vestir y calzado,2017-05-01,108.726
Nacional,"Vivienda, agua, electricidad, gas y otros combustibles",2017-05-01,119.5207
Nacional,Equipamiento y mantenimiento del hogar,2017-05-01,106.1577
Nacional,Salud,2017-05-01,110.7256
Nacional,Transporte,2017-05-01,106.8575
Nacional,Comunicación,2017-05-01,118.6553
Nacional,Recreación y cultura,2017-05-01,109.0808
Nacional,Educación,2017-05-01,120.69
Nacional,Restaurantes y hoteles,2017-05-01,109.5541
Nacional,Bienes y servicios varios,2017-05-01,108.9336
GBA,Nivel general,2017-05-01,110.4607
GBA,Alimentos y bebidas no alcohólicas,2017-05-01,110.3615
GBA,Bebidas alcohólicas y tabaco,2017-05-01,111.639
GBA,Prendas de vestir y calzado,2017-05-01,107.9072
GBA,"Vivienda, agua, electricidad, gas y otros combustibles",2017-05-01,118.0458
GBA,Equipamiento y mantenimiento del hogar,2017-05-01,106.2886
GBA,Salud,2017-05-01,109.7879
GBA,Transporte,2017-05-01,106.2149
GBA,Comunicación,2017-05-01,118.1821
GBA,Recreación y cultura,2017-05-01,109.3191
GBA,Educación,2017-05-01,118.5362
GBA,Restaurantes y hoteles,2017-05-01,109.4833
GBA,Bienes y servicios varios,2017-05-01,109.0808
Pampeana,Nivel general,2017-05-01,110.3005
Pampeana,Alimentos y bebidas no alcohólicas,2017-05-01,109.1784
Pampeana,Bebidas alcohólicas y tabaco,2017-05-01,111.9322
Pampeana,Prendas de vestir y calzado,2017-05-01,110.8815
